,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_12,49.487904,o3_sim_Evergreen_12,39.6203321,-105.33872,7.59e-05
o3_sim_Idaho Springs_12,47.76584,o3_sim_Idaho Springs_12,39.7924636,-105.49127,5.54e-05
o3_sim_Five Points_12,47.36743,o3_sim_Five Points_12,39.7511803,-104.987625,3.7e-06
o3_sim_Welby_12,49.934647,o3_sim_Welby_12,39.8381156,-104.94984,3.4e-06
o3_sim_Highlands Ranch_12,51.656086,o3_sim_Highlands Ranch_12,39.5678676,-104.957193,1.94e-05
o3_sim_Rocky Flats_12,53.781185,o3_sim_Rocky Flats_12,39.9127025,-105.188587,9.65e-05
o3_sim_Boulder_12,44.135315,o3_sim_Boulder_12,40.0699258,-105.220238,9.02e-05
o3_sim_Chatfield Reservoir_12,54.895447,o3_sim_Chatfield Reservoir_12,39.534392600000004,-105.070358,9.54e-05
o3_sim_Sunnyside_12,45.818665,o3_sim_Sunnyside_12,39.779477400000005,-105.00518,1.26e-05
o3_sim_East Plains_12,44.595543,o3_sim_East Plains_12,39.6384891,-104.569335,3.29e-05
o3_sim_Evergreen_12,49.487904,o3_sim_Evergreen_12,39.620373699999995,-105.33872,3.43e-05
o3_sim_Idaho Springs_12,47.76584,o3_sim_Idaho Springs_12,39.7924435,-105.49127,7.55e-05
o3_sim_Five Points_12,47.36743,o3_sim_Five Points_12,39.7511655,-104.987625,1.85e-05
o3_sim_Welby_12,49.934647,o3_sim_Welby_12,39.8380538,-104.94984,6.52e-05
o3_sim_Highlands Ranch_12,51.656086,o3_sim_Highlands Ranch_12,39.5678818,-104.957193,5.2e-06
o3_sim_Rocky Flats_12,53.781185,o3_sim_Rocky Flats_12,39.9127371,-105.188587,6.19e-05
o3_sim_Boulder_12,44.135315,o3_sim_Boulder_12,40.0699929,-105.220238,2.31e-05
o3_sim_Chatfield Reservoir_12,54.895447,o3_sim_Chatfield Reservoir_12,39.5344008,-105.070358,8.72e-05
o3_sim_Sunnyside_12,45.818665,o3_sim_Sunnyside_12,39.779450100000005,-105.00518,3.99e-05
o3_sim_East Plains_12,44.595543,o3_sim_East Plains_12,39.638464400000004,-104.569335,5.76e-05
o3_sim_140,45.263424,o3_sim_140,40.2452011,-105.7200012,1.27e-05
o3_sim_1,47.100353,o3_sim_1,39.3174019,-104.3799973,2.72e-05
o3_sim_2,49.37699,o3_sim_2,39.3174019,-104.4830017,9.22e-05
o3_sim_3,49.335247,o3_sim_3,39.3174019,-104.5859985,5.4e-05
o3_sim_4,49.589905,o3_sim_4,39.3174019,-104.6900024,7.76e-05
o3_sim_5,50.17364,o3_sim_5,39.3174019,-104.7929993,9.34e-05
o3_sim_6,49.048157,o3_sim_6,39.3174019,-104.8960037,2.63e-05
o3_sim_7,51.117386,o3_sim_7,39.3174019,-104.9990005,6.28e-05
o3_sim_8,47.460747,o3_sim_8,39.3174019,-105.1019974,8.09e-05
o3_sim_9,48.328747,o3_sim_9,39.3174019,-105.2050018,6.12e-05
o3_sim_10,48.659206,o3_sim_10,39.3174019,-105.3079987,8.9e-05
o3_sim_11,43.65007,o3_sim_11,39.3174019,-105.4110031,9.81e-05
o3_sim_12,47.72921,o3_sim_12,39.3174019,-105.5139999,5.14e-05
o3_sim_13,48.01558,o3_sim_13,39.3174019,-105.6169968,5.49e-05
o3_sim_14,51.270638,o3_sim_14,39.3174019,-105.7200012,1.1e-06
o3_sim_15,47.556175,o3_sim_15,39.4205017,-104.3799973,7.36e-05
o3_sim_16,49.169666,o3_sim_16,39.4205017,-104.4830017,5.28e-05
o3_sim_17,50.15447,o3_sim_17,39.4205017,-104.5859985,4.69e-05
o3_sim_18,45.910316,o3_sim_18,39.4205017,-104.6900024,8.99e-05
o3_sim_19,52.499767,o3_sim_19,39.4205017,-104.7929993,2.62e-05
o3_sim_20,49.67348,o3_sim_20,39.4205017,-104.8960037,6.2e-06
o3_sim_21,55.11229,o3_sim_21,39.4205017,-104.9990005,6.35e-05
o3_sim_22,45.348717,o3_sim_22,39.4205017,-105.1019974,6.89e-05
o3_sim_23,46.688824,o3_sim_23,39.4205017,-105.2050018,3.68e-05
o3_sim_24,47.93634,o3_sim_24,39.4205017,-105.3079987,3.36e-05
o3_sim_25,48.51819,o3_sim_25,39.4205017,-105.4110031,4.55e-05
o3_sim_26,50.01384,o3_sim_26,39.4205017,-105.5139999,4.25e-05
o3_sim_27,49.8041,o3_sim_27,39.4205017,-105.6169968,6.64e-05
o3_sim_28,49.61572,o3_sim_28,39.4205017,-105.7200012,9.48e-05
o3_sim_29,48.711964,o3_sim_29,39.5236015,-104.3799973,9.3e-06
o3_sim_30,49.50362,o3_sim_30,39.5236015,-104.4830017,8.06e-05
o3_sim_31,50.4627,o3_sim_31,39.5236015,-104.5859985,9.71e-05
o3_sim_32,49.845222,o3_sim_32,39.5236015,-104.6900024,6.17e-05
o3_sim_33,49.740425,o3_sim_33,39.5236015,-104.7929993,9.44e-05
o3_sim_34,50.470894,o3_sim_34,39.5236015,-104.8960037,5.02e-05
o3_sim_35,50.342033,o3_sim_35,39.5236015,-104.9990005,1.16e-05
o3_sim_36,54.41512,o3_sim_36,39.5236015,-105.1019974,9.88e-05
o3_sim_37,47.097168,o3_sim_37,39.5236015,-105.2050018,1.07e-05
o3_sim_38,47.904022,o3_sim_38,39.5236015,-105.3079987,8.5e-05
o3_sim_39,46.85339,o3_sim_39,39.5236015,-105.4110031,6.15e-05
o3_sim_40,48.92881,o3_sim_40,39.5236015,-105.5139999,1.92e-05
o3_sim_41,46.43586,o3_sim_41,39.5236015,-105.6169968,7.26e-05
o3_sim_42,46.43152,o3_sim_42,39.5236015,-105.7200012,9.77e-05
o3_sim_43,49.60307,o3_sim_43,39.6265984,-104.3799973,6e-06
o3_sim_44,49.749855,o3_sim_44,39.6265984,-104.4830017,3.42e-05
o3_sim_45,51.332787,o3_sim_45,39.6265984,-104.5859985,8.35e-05
o3_sim_46,51.06654,o3_sim_46,39.6265984,-104.6900024,1.6e-05
o3_sim_47,52.328815,o3_sim_47,39.6265984,-104.7929993,7.17e-05
o3_sim_48,36.944927,o3_sim_48,39.6265984,-104.8960037,4.83e-05
o3_sim_49,65.95814,o3_sim_49,39.6265984,-104.9990005,6.03e-05
o3_sim_50,53.066853,o3_sim_50,39.6265984,-105.1019974,7.27e-05
o3_sim_51,48.079685,o3_sim_51,39.6265984,-105.2050018,6.09e-05
o3_sim_52,48.40725,o3_sim_52,39.6265984,-105.3079987,7.16e-05
o3_sim_53,41.615265,o3_sim_53,39.6265984,-105.4110031,2.86e-05
o3_sim_54,48.101204,o3_sim_54,39.6265984,-105.5139999,3.8e-05
o3_sim_55,51.12232,o3_sim_55,39.6265984,-105.6169968,1.12e-05
o3_sim_56,49.60849,o3_sim_56,39.6265984,-105.7200012,4.87e-05
o3_sim_57,51.26104,o3_sim_57,39.7296982,-104.3799973,5.74e-05
o3_sim_58,49.790237,o3_sim_58,39.7296982,-104.4830017,6.59e-05
o3_sim_59,51.99238,o3_sim_59,39.7296982,-104.5859985,2.35e-05
o3_sim_60,50.491657,o3_sim_60,39.7296982,-104.6900024,6.2e-05
