,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_1,54.452896,o3_sim_Evergreen_1,39.6203295,-105.33872,7.85e-05
o3_sim_Idaho Springs_1,49.2009,o3_sim_Idaho Springs_1,39.7925008,-105.49127,1.82e-05
o3_sim_Five Points_1,47.3928,o3_sim_Five Points_1,39.751136,-104.987625,4.8e-05
o3_sim_Welby_1,50.282867,o3_sim_Welby_1,39.8380645,-104.94984,5.45e-05
o3_sim_Highlands Ranch_1,49.2697,o3_sim_Highlands Ranch_1,39.5678081,-104.957193,7.89e-05
o3_sim_Rocky Flats_1,50.406036,o3_sim_Rocky Flats_1,39.9127346,-105.188587,6.44e-05
o3_sim_Boulder_1,46.792126,o3_sim_Boulder_1,40.0699902,-105.220238,2.58e-05
o3_sim_Chatfield Reservoir_1,48.199215,o3_sim_Chatfield Reservoir_1,39.534393800000004,-105.070358,9.42e-05
o3_sim_Sunnyside_1,48.336567,o3_sim_Sunnyside_1,39.7794716,-105.00518,1.84e-05
o3_sim_East Plains_1,42.935207,o3_sim_East Plains_1,39.6384691,-104.569335,5.29e-05
o3_sim_Evergreen_1,54.452896,o3_sim_Evergreen_1,39.6203989,-105.33872,9.1e-06
o3_sim_Idaho Springs_1,49.2009,o3_sim_Idaho Springs_1,39.7924468,-105.49127,7.22e-05
o3_sim_Five Points_1,47.3928,o3_sim_Five Points_1,39.7511651,-104.987625,1.89e-05
o3_sim_Welby_1,50.282867,o3_sim_Welby_1,39.8380648,-104.94984,5.42e-05
o3_sim_Highlands Ranch_1,49.2697,o3_sim_Highlands Ranch_1,39.567861,-104.957193,2.6e-05
o3_sim_Rocky Flats_1,50.406036,o3_sim_Rocky Flats_1,39.9127054,-105.188587,9.36e-05
o3_sim_Boulder_1,46.792126,o3_sim_Boulder_1,40.0700001,-105.220238,1.59e-05
o3_sim_Chatfield Reservoir_1,48.199215,o3_sim_Chatfield Reservoir_1,39.53441290000001,-105.070358,7.51e-05
o3_sim_Sunnyside_1,48.336567,o3_sim_Sunnyside_1,39.7794279,-105.00518,6.21e-05
o3_sim_East Plains_1,42.935207,o3_sim_East Plains_1,39.638424900000004,-104.569335,9.71e-05
o3_sim_140,45.263424,o3_sim_140,40.2452011,-105.7200012,2.53e-05
o3_sim_1,47.100353,o3_sim_1,39.3174019,-104.3799973,2.28e-05
o3_sim_2,49.37699,o3_sim_2,39.3174019,-104.4830017,1.19e-05
o3_sim_3,49.335247,o3_sim_3,39.3174019,-104.5859985,7.45e-05
o3_sim_4,49.589905,o3_sim_4,39.3174019,-104.6900024,3.76e-05
o3_sim_5,50.17364,o3_sim_5,39.3174019,-104.7929993,1.6e-06
o3_sim_6,49.048157,o3_sim_6,39.3174019,-104.8960037,5.37e-05
o3_sim_7,51.117386,o3_sim_7,39.3174019,-104.9990005,3.45e-05
o3_sim_8,47.460747,o3_sim_8,39.3174019,-105.1019974,8.57e-05
o3_sim_9,48.328747,o3_sim_9,39.3174019,-105.2050018,4.3e-06
o3_sim_10,48.659206,o3_sim_10,39.3174019,-105.3079987,7.24e-05
o3_sim_11,43.65007,o3_sim_11,39.3174019,-105.4110031,9.48e-05
o3_sim_12,47.72921,o3_sim_12,39.3174019,-105.5139999,6.88e-05
o3_sim_13,48.01558,o3_sim_13,39.3174019,-105.6169968,8.26e-05
o3_sim_14,51.270638,o3_sim_14,39.3174019,-105.7200012,3.35e-05
o3_sim_15,47.556175,o3_sim_15,39.4205017,-104.3799973,1.81e-05
o3_sim_16,49.169666,o3_sim_16,39.4205017,-104.4830017,6.56e-05
o3_sim_17,50.15447,o3_sim_17,39.4205017,-104.5859985,2.52e-05
o3_sim_18,45.910316,o3_sim_18,39.4205017,-104.6900024,5.74e-05
o3_sim_19,52.499767,o3_sim_19,39.4205017,-104.7929993,5.8e-05
o3_sim_20,49.67348,o3_sim_20,39.4205017,-104.8960037,8.39e-05
o3_sim_21,55.11229,o3_sim_21,39.4205017,-104.9990005,7.81e-05
o3_sim_22,45.348717,o3_sim_22,39.4205017,-105.1019974,7.5e-06
o3_sim_23,46.688824,o3_sim_23,39.4205017,-105.2050018,7.92e-05
o3_sim_24,47.93634,o3_sim_24,39.4205017,-105.3079987,8.46e-05
o3_sim_25,48.51819,o3_sim_25,39.4205017,-105.4110031,6.2e-05
o3_sim_26,50.01384,o3_sim_26,39.4205017,-105.5139999,4.7e-05
o3_sim_27,49.8041,o3_sim_27,39.4205017,-105.6169968,1.77e-05
o3_sim_28,49.61572,o3_sim_28,39.4205017,-105.7200012,8.62e-05
o3_sim_29,48.711964,o3_sim_29,39.5236015,-104.3799973,7.79e-05
o3_sim_30,49.50362,o3_sim_30,39.5236015,-104.4830017,6.22e-05
o3_sim_31,50.4627,o3_sim_31,39.5236015,-104.5859985,6.06e-05
o3_sim_32,49.845222,o3_sim_32,39.5236015,-104.6900024,9.05e-05
o3_sim_33,49.740425,o3_sim_33,39.5236015,-104.7929993,5.23e-05
o3_sim_34,50.470894,o3_sim_34,39.5236015,-104.8960037,1.06e-05
o3_sim_35,50.342033,o3_sim_35,39.5236015,-104.9990005,6.17e-05
o3_sim_36,54.41512,o3_sim_36,39.5236015,-105.1019974,3.99e-05
o3_sim_37,47.097168,o3_sim_37,39.5236015,-105.2050018,8.71e-05
o3_sim_38,47.904022,o3_sim_38,39.5236015,-105.3079987,5.2e-06
o3_sim_39,46.85339,o3_sim_39,39.5236015,-105.4110031,6.7e-05
o3_sim_40,48.92881,o3_sim_40,39.5236015,-105.5139999,8.7e-05
o3_sim_41,46.43586,o3_sim_41,39.5236015,-105.6169968,1.47e-05
o3_sim_42,46.43152,o3_sim_42,39.5236015,-105.7200012,9.57e-05
o3_sim_43,49.60307,o3_sim_43,39.6265984,-104.3799973,7.48e-05
o3_sim_44,49.749855,o3_sim_44,39.6265984,-104.4830017,4.82e-05
o3_sim_45,51.332787,o3_sim_45,39.6265984,-104.5859985,4.64e-05
o3_sim_46,51.06654,o3_sim_46,39.6265984,-104.6900024,5e-06
o3_sim_47,52.328815,o3_sim_47,39.6265984,-104.7929993,5.9e-05
o3_sim_48,36.944927,o3_sim_48,39.6265984,-104.8960037,1.9e-05
o3_sim_49,65.95814,o3_sim_49,39.6265984,-104.9990005,9.1e-05
o3_sim_50,53.066853,o3_sim_50,39.6265984,-105.1019974,8.34e-05
o3_sim_51,48.079685,o3_sim_51,39.6265984,-105.2050018,1.8e-05
o3_sim_52,48.40725,o3_sim_52,39.6265984,-105.3079987,1.99e-05
o3_sim_53,41.615265,o3_sim_53,39.6265984,-105.4110031,6.51e-05
o3_sim_54,48.101204,o3_sim_54,39.6265984,-105.5139999,9.02e-05
o3_sim_55,51.12232,o3_sim_55,39.6265984,-105.6169968,3.59e-05
o3_sim_56,49.60849,o3_sim_56,39.6265984,-105.7200012,7.77e-05
o3_sim_57,51.26104,o3_sim_57,39.7296982,-104.3799973,6.34e-05
o3_sim_58,49.790237,o3_sim_58,39.7296982,-104.4830017,3.2e-05
o3_sim_59,51.99238,o3_sim_59,39.7296982,-104.5859985,3.26e-05
o3_sim_60,50.491657,o3_sim_60,39.7296982,-104.6900024,7.13e-05
