,o3,site,latitude,longitude,randoms
o3_sim_37,45.44126,o3_sim_37,39.5236015,-105.2050018,4.25e-05
o3_sim_38,46.1057,o3_sim_38,39.5236015,-105.3079987,4.11e-05
o3_sim_39,44.05879,o3_sim_39,39.5236015,-105.4110031,2.99e-05
o3_sim_40,40.338253,o3_sim_40,39.5236015,-105.5139999,3.02e-05
o3_sim_41,45.446533,o3_sim_41,39.5236015,-105.6169968,4.72e-05
o3_sim_42,43.703594,o3_sim_42,39.5236015,-105.7200012,2.86e-05
o3_sim_43,45.254017,o3_sim_43,39.6265984,-104.3799973,1.67e-05
o3_sim_44,46.913784,o3_sim_44,39.6265984,-104.4830017,9.12e-05
o3_sim_45,46.29502,o3_sim_45,39.6265984,-104.5859985,4.9e-05
o3_sim_46,42.91031,o3_sim_46,39.6265984,-104.6900024,9.63e-05
o3_sim_47,39.00802,o3_sim_47,39.6265984,-104.7929993,1.65e-05
o3_sim_48,37.00535,o3_sim_48,39.6265984,-104.8960037,7.31e-05
o3_sim_49,30.56844,o3_sim_49,39.6265984,-104.9990005,9.88e-05
o3_sim_50,40.329426,o3_sim_50,39.6265984,-105.1019974,9.5e-06
o3_sim_51,48.845753,o3_sim_51,39.6265984,-105.2050018,8.3e-05
o3_sim_52,43.873455,o3_sim_52,39.6265984,-105.3079987,4.3e-06
o3_sim_53,46.668972,o3_sim_53,39.6265984,-105.4110031,6.37e-05
o3_sim_54,36.431297,o3_sim_54,39.6265984,-105.5139999,1.3e-06
o3_sim_55,43.874023,o3_sim_55,39.6265984,-105.6169968,8.02e-05
o3_sim_56,43.393776,o3_sim_56,39.6265984,-105.7200012,3.29e-05
o3_sim_57,44.463326,o3_sim_57,39.7296982,-104.3799973,1.43e-05
o3_sim_58,41.294254,o3_sim_58,39.7296982,-104.4830017,6.24e-05
o3_sim_59,37.239197,o3_sim_59,39.7296982,-104.5859985,3.21e-05
o3_sim_60,32.13851,o3_sim_60,39.7296982,-104.6900024,8.86e-05
o3_sim_61,29.485,o3_sim_61,39.7296982,-104.7929993,2.5e-06
o3_sim_62,32.4674,o3_sim_62,39.7296982,-104.8960037,5.49e-05
o3_sim_63,30.078445,o3_sim_63,39.7296982,-104.9990005,3.23e-05
o3_sim_64,37.75898,o3_sim_64,39.7296982,-105.1019974,9.3e-05
o3_sim_65,46.385315,o3_sim_65,39.7296982,-105.2050018,2.9e-05
o3_sim_66,39.905605,o3_sim_66,39.7296982,-105.3079987,7.66e-05
o3_sim_67,42.750637,o3_sim_67,39.7296982,-105.4110031,6.23e-05
o3_sim_68,41.93116,o3_sim_68,39.7296982,-105.5139999,4.73e-05
o3_sim_69,40.4985,o3_sim_69,39.7296982,-105.6169968,9.38e-05
o3_sim_70,44.56971,o3_sim_70,39.7296982,-105.7200012,3.8e-05
o3_sim_71,42.96013,o3_sim_71,39.8328018,-104.3799973,1.32e-05
o3_sim_72,43.434196,o3_sim_72,39.8328018,-104.4830017,3.4e-05
o3_sim_73,38.93301,o3_sim_73,39.8328018,-104.5859985,7.73e-05
o3_sim_74,31.946806,o3_sim_74,39.8328018,-104.6900024,3.89e-05
o3_sim_75,34.46372,o3_sim_75,39.8328018,-104.7929993,5.47e-05
o3_sim_76,27.915903,o3_sim_76,39.8328018,-104.8960037,6e-05
o3_sim_77,30.269573,o3_sim_77,39.8328018,-104.9990005,9.29e-05
o3_sim_78,39.567722,o3_sim_78,39.8328018,-105.1019974,7.18e-05
o3_sim_79,45.77112,o3_sim_79,39.8328018,-105.2050018,1.74e-05
o3_sim_80,46.217323,o3_sim_80,39.8328018,-105.3079987,8.03e-05
o3_sim_81,42.800762,o3_sim_81,39.8328018,-105.4110031,3.48e-05
o3_sim_82,44.589928,o3_sim_82,39.8328018,-105.5139999,2e-07
o3_sim_83,40.78508,o3_sim_83,39.8328018,-105.6169968,2.75e-05
o3_sim_84,48.254143,o3_sim_84,39.8328018,-105.7200012,6.42e-05
o3_sim_85,40.933018,o3_sim_85,39.9359016,-104.3799973,9.3e-06
o3_sim_86,41.34282,o3_sim_86,39.9359016,-104.4830017,3.18e-05
o3_sim_87,39.86442,o3_sim_87,39.9359016,-104.5859985,5.63e-05
o3_sim_88,34.308784,o3_sim_88,39.9359016,-104.6900024,6.1e-06
o3_sim_89,33.24746,o3_sim_89,39.9359016,-104.7929993,1.47e-05
o3_sim_90,34.48246,o3_sim_90,39.9359016,-104.8960037,9.77e-05
o3_sim_91,34.7083,o3_sim_91,39.9359016,-104.9990005,7.56e-05
o3_sim_92,37.06825,o3_sim_92,39.9359016,-105.1019974,4.52e-05
o3_sim_93,45.433086,o3_sim_93,39.9359016,-105.2050018,8.41e-05
o3_sim_94,43.85263,o3_sim_94,39.9359016,-105.3079987,5.28e-05
o3_sim_95,44.770313,o3_sim_95,39.9359016,-105.4110031,9.31e-05
o3_sim_96,41.21562,o3_sim_96,39.9359016,-105.5139999,7.75e-05
o3_sim_97,41.463245,o3_sim_97,39.9359016,-105.6169968,1.9e-05
o3_sim_98,46.899498,o3_sim_98,39.9359016,-105.7200012,5.71e-05
o3_sim_99,41.737167,o3_sim_99,40.0390015,-104.3799973,9.71e-05
o3_sim_100,42.553593,o3_sim_100,40.0390015,-104.4830017,3.8e-06
o3_sim_101,41.0219,o3_sim_101,40.0390015,-104.5859985,1.62e-05
o3_sim_102,39.26725,o3_sim_102,40.0390015,-104.6900024,2.72e-05
o3_sim_103,37.09448,o3_sim_103,40.0390015,-104.7929993,9.81e-05
o3_sim_104,42.301445,o3_sim_104,40.0390015,-104.8960037,1e-05
o3_sim_105,40.592487,o3_sim_105,40.0390015,-104.9990005,5.75e-05
o3_sim_106,40.35453,o3_sim_106,40.0390015,-105.1019974,4.2e-05
o3_sim_107,39.85439,o3_sim_107,40.0390015,-105.2050018,1.01e-05
o3_sim_108,43.74584,o3_sim_108,40.0390015,-105.3079987,7.17e-05
o3_sim_109,43.462143,o3_sim_109,40.0390015,-105.4110031,7.94e-05
o3_sim_110,41.830605,o3_sim_110,40.0390015,-105.5139999,8.08e-05
o3_sim_111,39.616283,o3_sim_111,40.0390015,-105.6169968,6.59e-05
o3_sim_112,46.151848,o3_sim_112,40.0390015,-105.7200012,1.59e-05
o3_sim_113,44.285603,o3_sim_113,40.1421013,-104.3799973,1.31e-05
o3_sim_114,42.909515,o3_sim_114,40.1421013,-104.4830017,8.1e-06
o3_sim_115,40.92942,o3_sim_115,40.1421013,-104.5859985,9.67e-05
o3_sim_116,41.011677,o3_sim_116,40.1421013,-104.6900024,7.32e-05
o3_sim_117,40.335552,o3_sim_117,40.1421013,-104.7929993,7.79e-05
o3_sim_118,42.640297,o3_sim_118,40.1421013,-104.8960037,2.08e-05
o3_sim_119,41.562363,o3_sim_119,40.1421013,-104.9990005,2.94e-05
o3_sim_120,39.695496,o3_sim_120,40.1421013,-105.1019974,9.05e-05
o3_sim_121,43.085514,o3_sim_121,40.1421013,-105.2050018,8.66e-05
o3_sim_122,40.407642,o3_sim_122,40.1421013,-105.3079987,8.83e-05
o3_sim_123,42.280766,o3_sim_123,40.1421013,-105.4110031,8.34e-05
o3_sim_124,41.51736,o3_sim_124,40.1421013,-105.5139999,6.55e-05
o3_sim_125,42.662746,o3_sim_125,40.1421013,-105.6169968,5.57e-05
o3_sim_126,41.838398,o3_sim_126,40.1421013,-105.7200012,4.09e-05
o3_sim_127,45.41932,o3_sim_127,40.2452011,-104.3799973,6.38e-05
o3_sim_128,43.389065,o3_sim_128,40.2452011,-104.4830017,3.33e-05
o3_sim_129,42.25101,o3_sim_129,40.2452011,-104.5859985,9.66e-05
o3_sim_130,41.38809,o3_sim_130,40.2452011,-104.6900024,8.59e-05
o3_sim_131,41.756927,o3_sim_131,40.2452011,-104.7929993,7.7e-05
o3_sim_132,42.784245,o3_sim_132,40.2452011,-104.8960037,3.93e-05
o3_sim_133,41.73902,o3_sim_133,40.2452011,-104.9990005,7.27e-05
o3_sim_134,41.691402,o3_sim_134,40.2452011,-105.1019974,6.16e-05
o3_sim_135,37.80438,o3_sim_135,40.2452011,-105.2050018,5.58e-05
o3_sim_136,39.94655,o3_sim_136,40.2452011,-105.3079987,6.14e-05
o3_sim_137,42.475113,o3_sim_137,40.2452011,-105.4110031,5.55e-05
o3_sim_138,38.404575,o3_sim_138,40.2452011,-105.5139999,9.03e-05
o3_sim_139,45.947754,o3_sim_139,40.2452011,-105.6169968,8.84e-05
